# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 2.3964702472160355,6.111338716091798,6.885684915002253,-61.67034332190536,2.0022951404889167,1.7745940313770927,-0.7482816031703395,0.0,-85.96333606331277,0.0
 2.4032549830357977,6.117682094015001,6.873626307330158,-62.25358184728036,2.0141582550029,1.7485005797026083,-0.7394930103990341,0.0,-85.45305696679954,0.0
 2.4100213514346485,6.123922929521559,6.861466364874309,-62.83178871152571,2.02580120024745,1.7207081492234098,-0.7310172184679071,0.0,-84.9579449379608,0.0
 2.4167700235424925,6.130060598237652,6.84920697574781,-63.405142024868276,2.037214904378998,1.6912518417188525,-0.722848967534554,0.0,-84.47795838279971,0.0
 2.4235016721653655,6.136094475789461,6.836850028063774,-63.97381795707897,2.0483905800906594,1.6601692004078141,-0.714982998287735,0.0,-84.01304644066064,0.0
 2.43021697147185,6.142023937803173,6.8243974099353055,-64.53799070957757,2.0593197308914943,1.6275001756484202,-0.7074140701811925,0.0,-83.56314990841774,0.0
 2.4369165966973036,6.147848359904968,6.811851009475512,-65.0978324966224,2.0699941573923946,1.5932871081123927,-0.7001369775645192,0.0,-83.12820207955015,0.0
 2.443601223865157,6.15356711772103,6.799212714797502,-65.65351353465817,2.0804059629933396,1.55757461702808,-0.6931465642687819,0.0,-82.70812956113026,0.0
 2.450271529524169,6.159179586877542,6.7864844140143825,-66.20520203931605,2.090547559770821,1.5204096027863836,-0.6864377362260092,0.0,-82.30285299458737,0.0
 2.456928190500587,6.1646851430006855,6.773667995239263,-66.75306422909298,2.1004116737309966,1.4818411205137398,-0.6800054728157615,0.0,-81.91228774326575,0.0
 2.4635718836645095,6.1700831617166445,6.76076534658525,-67.2972643352142,2.109991350044688,1.44192034119094,-0.6738448366345271,0.0,-81.53634452381584,0.0
 2.4702032857093026,6.1753730186516025,6.747778356165451,-67.83796461701438,2.1192799579027692,1.4007004544951007,-0.6679509820389298,0.0,-81.1749299847686,0.0
 2.4768230729432164,6.18055408943174,6.734708912092973,-68.37532538224139,2.128271195180865,1.3582365958882927,-0.6623191624386279,0.0,-80.8279472334127,0.0
 2.4834319210926243,6.185625749683242,6.721558902480926,-68.90950501173538,2.136959092539197,1.3145857132623036,-0.656944736667164,0.0,-80.4952963371507,0.0
 2.490030505116004,6.19058737503229,6.708330215442415,-69.44065998810291,2.1453380175129086,1.269806513643544,-0.6518231741654678,0.0,-80.17687475779667,0.0
